Province_Name,Year,DSL (Day),R35mm (Day),MIN,MAX,MEAN
Nakhon Ratchasima,2022,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Nakhon Ratchasima,2023,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Buriram,1979,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Buriram,1980,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Buriram,1981,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Buriram,1982,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Buriram,1983,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Buriram,1984,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Buriram,1985,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Buriram,1986,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Buriram,1987,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Buriram,1988,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Buriram,1989,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Buriram,1990,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Buriram,1991,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Buriram,1992,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Buriram,1993,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Buriram,1994,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Buriram,1995,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Buriram,1996,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Buriram,1997,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Buriram,1998,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Buriram,1999,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Buriram,2000,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Buriram,2001,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Buriram,2002,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Buriram,2003,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Buriram,2004,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Buriram,2005,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Buriram,2006,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Buriram,2007,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Buriram,2008,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Buriram,2009,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Buriram,2010,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Buriram,2011,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Buriram,2012,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Buriram,2013,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Buriram,2014,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Buriram,2015,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Buriram,2016,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Buriram,2017,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Buriram,2018,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Buriram,2019,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Buriram,2020,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Buriram,2021,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Buriram,2022,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Buriram,2023,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Surin,1979,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Surin,1980,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Surin,1981,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Surin,1982,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Surin,1983,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Surin,1984,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Surin,1985,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Surin,1986,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Surin,1987,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Surin,1988,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Surin,1989,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Surin,1990,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Surin,1991,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Surin,1992,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Surin,1993,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Surin,1994,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Surin,1995,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Surin,1996,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Surin,1997,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Surin,1998,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Surin,1999,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Surin,2000,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Surin,2001,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Surin,2002,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Surin,2003,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Surin,2004,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Surin,2005,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Surin,2006,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Surin,2007,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Surin,2008,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Surin,2009,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Surin,2010,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Surin,2011,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Surin,2012,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Surin,2013,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Surin,2014,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Surin,2015,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Surin,2016,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Surin,2017,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Surin,2018,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Surin,2019,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Surin,2020,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Surin,2021,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Surin,2022,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Surin,2023,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Sisaket,1979,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Sisaket,1980,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Sisaket,1981,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Sisaket,1982,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Sisaket,1983,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Sisaket,1984,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Sisaket,1985,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Sisaket,1986,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Sisaket,1987,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Sisaket,1988,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Sisaket,1989,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Sisaket,1990,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Sisaket,1991,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Sisaket,1992,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Sisaket,1993,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Sisaket,1994,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Sisaket,1995,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Sisaket,1996,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Sisaket,1997,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Sisaket,1998,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Sisaket,1999,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Sisaket,2000,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Sisaket,2001,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Sisaket,2002,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Sisaket,2003,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Sisaket,2004,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Sisaket,2005,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Sisaket,2006,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Sisaket,2007,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Sisaket,2008,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Sisaket,2009,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Sisaket,2010,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Sisaket,2011,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Sisaket,2012,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Sisaket,2013,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Sisaket,2014,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Sisaket,2015,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Sisaket,2016,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Sisaket,2017,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Sisaket,2018,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Sisaket,2019,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Sisaket,2020,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Sisaket,2021,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Sisaket,2022,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Sisaket,2023,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Ubon Ratchathani,1979,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Ubon Ratchathani,1980,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Ubon Ratchathani,1981,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Ubon Ratchathani,1982,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Ubon Ratchathani,1983,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Ubon Ratchathani,1984,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Ubon Ratchathani,1985,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Ubon Ratchathani,1986,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Ubon Ratchathani,1987,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Ubon Ratchathani,1988,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Ubon Ratchathani,1989,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Ubon Ratchathani,1990,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Ubon Ratchathani,1991,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Ubon Ratchathani,1992,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Ubon Ratchathani,1993,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Ubon Ratchathani,1994,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Ubon Ratchathani,1995,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Ubon Ratchathani,1996,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Ubon Ratchathani,1997,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Ubon Ratchathani,1998,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Ubon Ratchathani,1999,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Ubon Ratchathani,2000,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Ubon Ratchathani,2001,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Ubon Ratchathani,2002,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Ubon Ratchathani,2003,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Ubon Ratchathani,2004,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Ubon Ratchathani,2005,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Ubon Ratchathani,2006,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Ubon Ratchathani,2007,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Ubon Ratchathani,2008,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Ubon Ratchathani,2009,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Ubon Ratchathani,2010,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Ubon Ratchathani,2011,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Ubon Ratchathani,2012,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Ubon Ratchathani,2013,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Ubon Ratchathani,2014,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Ubon Ratchathani,2015,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Ubon Ratchathani,2016,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Ubon Ratchathani,2017,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Ubon Ratchathani,2018,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Ubon Ratchathani,2019,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Ubon Ratchathani,2020,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Ubon Ratchathani,2021,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Ubon Ratchathani,2022,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Ubon Ratchathani,2023,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Yasothon,1979,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Yasothon,1980,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Yasothon,1981,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Yasothon,1982,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Yasothon,1983,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Yasothon,1984,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Yasothon,1985,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Yasothon,1986,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Yasothon,1987,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Yasothon,1988,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Yasothon,1989,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Yasothon,1990,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Yasothon,1991,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Yasothon,1992,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Yasothon,1993,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Yasothon,1994,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Yasothon,1995,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Yasothon,1996,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Yasothon,1997,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Yasothon,1998,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Yasothon,1999,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Yasothon,2000,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Yasothon,2001,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Yasothon,2002,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Yasothon,2003,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Yasothon,2004,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Yasothon,2005,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Yasothon,2006,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Yasothon,2007,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Yasothon,2008,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Yasothon,2009,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Yasothon,2010,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Yasothon,2011,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Yasothon,2012,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Yasothon,2013,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Yasothon,2014,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Yasothon,2015,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Yasothon,2016,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Yasothon,2017,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Yasothon,2018,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Yasothon,2019,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Yasothon,2020,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Yasothon,2021,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Yasothon,2022,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Yasothon,2023,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Chaiyaphum,1979,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Chaiyaphum,1980,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Chaiyaphum,1981,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Chaiyaphum,1982,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Chaiyaphum,1983,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Chaiyaphum,1984,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Chaiyaphum,1985,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Chaiyaphum,1986,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Chaiyaphum,1987,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Chaiyaphum,1988,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Chaiyaphum,1989,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Chaiyaphum,1990,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Chaiyaphum,1991,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Chaiyaphum,1992,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Chaiyaphum,1993,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Chaiyaphum,1994,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Chaiyaphum,1995,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Chaiyaphum,1996,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Chaiyaphum,1997,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Chaiyaphum,1998,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Chaiyaphum,1999,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Chaiyaphum,2000,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Chaiyaphum,2001,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Chaiyaphum,2002,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Chaiyaphum,2003,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Chaiyaphum,2004,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Chaiyaphum,2005,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Chaiyaphum,2006,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Chaiyaphum,2007,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Chaiyaphum,2008,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Chaiyaphum,2009,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Chaiyaphum,2010,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Chaiyaphum,2011,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Chaiyaphum,2012,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Chaiyaphum,2013,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Chaiyaphum,2014,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Chaiyaphum,2015,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Chaiyaphum,2016,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Chaiyaphum,2017,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Chaiyaphum,2018,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Chaiyaphum,2019,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Chaiyaphum,2020,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Chaiyaphum,2021,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Chaiyaphum,2022,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Chaiyaphum,2023,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Amnat Charoen,1979,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Amnat Charoen,1980,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Amnat Charoen,1981,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Amnat Charoen,1982,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Amnat Charoen,1983,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Amnat Charoen,1984,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Amnat Charoen,1985,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Amnat Charoen,1986,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Amnat Charoen,1987,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Amnat Charoen,1988,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Amnat Charoen,1989,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Amnat Charoen,1990,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
Amnat Charoen,1991,12.613852813852814,10.455988455988455,15.384320967453704,618.786280961713,122.64129376334412
